StartupID,Industry,Age,Location,Funding,EmployeeCount,ProductCount,Patents,Partnerships,AnnualRevenue,ProfitMargin,MarketShare,CustomerSatisfaction,SuccessScore
752,Tech,17,Asia,13.60612436,455,9,0,7,42.2662381,35.99976515,4.321231622,81.88320231,48.46996199
753,Health,10,Asia,46.03295502,226,6,4,9,10.80393445,31.52454379,39.96190471,64.80319204,41.53473899
754,Health,3,Asia,49.69742518,65,4,11,9,106.1918046,21.60291404,44.93082705,85.52123582,87.80252005
755,Health,18,Asia,97.07337541,133,5,5,6,36.49320589,-9.784450872,47.05677924,58.46659287,76.00842899
756,Health,18,Asia,149.6151591,482,6,5,9,58.91253785,-3.697548869,43.37385117,91.59950266,82.6557782
757,Health,17,Europe,95.02506077,177,3,8,4,67.11151561,-7.236382032,14.37750197,78.59241644,58.22842754
758,Finance,3,North America,12.03996766,484,8,3,5,133.8057764,16.21514726,16.65435657,79.19449117,70.56896427
759,Tech,3,North America,191.5790653,160,4,0,4,62.28821326,10.21719628,21.32728493,60.48877069,84.83045023
760,Finance,6,Europe,188.5735017,409,8,5,6,22.63852797,32.02479983,6.96483447,53.70543747,67.7537985
761,Education,13,Europe,157.1453139,382,3,14,1,79.12292581,37.16037199,1.113622753,73.23624015,76.08305337
762,Health,15,Europe,198.2699164,114,7,4,4,144.4807412,4.291593377,43.45608071,80.7805976,87.38369571
763,Tech,9,Europe,109.1242254,273,9,9,9,91.54516052,10.3810332,27.70643581,54.75232293,52.91323872
764,Health,4,Asia,192.5722859,415,4,5,2,147.5246958,38.29098141,30.43614711,97.52672373,43.95573336
765,Tech,14,North America,15.5832056,360,8,2,8,126.324989,-3.425663503,46.34942374,99.02071801,71.90941065
766,Finance,5,Asia,73.45330928,395,3,1,5,6.358897676,27.54344652,33.25600891,77.27283477,43.72754624
767,Tech,2,North America,45.46356297,282,7,5,9,99.10153971,-6.48560586,34.54267522,97.50345776,85.99343766
768,Education,11,North America,39.56870028,78,3,12,2,43.72826476,20.88760693,39.34843242,58.97226188,83.15268686
769,Education,9,Europe,28.5901883,491,7,0,6,84.38291149,-4.783062342,5.817422493,51.27103426,92.90276029
770,Tech,3,Asia,124.6715215,441,6,6,3,42.62243345,33.02400333,18.00810766,51.97047676,78.37372588
771,Tech,9,Europe,156.3737102,467,2,6,2,52.98169207,13.68867662,48.41039639,79.37562397,44.03185425
772,Tech,3,Asia,115.8705307,211,3,9,7,138.5521381,-8.843981548,46.14650391,53.08209417,55.18912753
773,Tech,2,North America,29.81906056,392,6,12,3,31.78983455,-6.537849458,44.20376482,97.92728034,88.47591067
774,Education,12,Europe,162.3191921,484,4,6,0,131.2422586,9.630951742,22.60442552,57.09666054,50.02794504
775,Health,10,Europe,127.3729641,283,6,14,5,5.538213403,37.69612153,42.85964768,65.2361403,81.90882807
776,Tech,9,North America,77.93905837,379,1,11,9,14.54060422,26.17852983,2.419794097,91.1258901,86.81555986
777,Tech,15,North America,134.988994,330,1,10,0,128.3465812,9.29857857,7.425871213,60.93701616,59.80670787
778,Education,8,North America,52.35104336,476,3,9,4,94.95284861,0.263148674,20.69838492,62.14842292,59.3378484
779,Education,5,Europe,69.36584559,344,8,0,6,112.3381846,12.9561096,24.16960333,82.11544779,73.46816087
780,Finance,11,Asia,183.5384257,361,8,14,5,32.20323295,24.90165001,13.17535768,63.80430442,91.67717997
781,Tech,2,Europe,58.45564888,344,4,3,1,81.02543488,27.03571531,17.82383354,60.8723817,53.43437211
782,Finance,15,Asia,94.2626595,208,6,12,3,110.8456643,-0.523472114,8.138805051,62.70888572,96.47549176
783,Education,6,Europe,178.0831569,165,8,6,1,94.46980641,23.26955609,24.45670159,74.53237497,75.94712109
784,Education,8,Europe,141.6904094,32,7,10,0,71.28311627,19.4673268,39.69216464,98.30499364,99.52758828
785,Health,5,North America,12.90954362,396,7,8,2,144.0077842,37.54673752,33.06801968,91.61189708,45.37682344
786,Tech,16,Asia,29.88695733,261,4,4,2,101.7474427,35.86541743,5.389612368,64.23051323,47.59372819
787,Finance,18,Europe,2.064397359,169,9,12,6,136.2548692,27.36275954,24.37908017,68.16866042,89.59850822
788,Education,6,Europe,126.3688972,67,6,1,0,109.7358062,23.40368133,34.88231914,73.22561253,91.88535374
789,Education,5,North America,89.81084837,26,3,6,8,110.5840658,-3.557504618,26.49476483,98.94648235,66.7275213
790,Finance,16,North America,27.28783276,74,5,9,5,12.92272219,30.75791537,19.58377983,58.61952342,82.84427057
791,Health,13,Asia,191.6078572,385,5,0,3,54.56022866,5.650342223,31.09572106,67.87415517,92.05343725
792,Education,5,Europe,106.1671149,409,5,6,2,128.8970416,-3.66556745,48.43193327,86.4713047,42.58766729
793,Tech,13,Asia,48.75771218,100,8,5,2,35.65797546,3.049645477,4.745395488,98.19718671,74.43702538
794,Education,17,Europe,100.3704124,167,9,6,1,18.21037406,30.1561294,19.50080304,57.78376064,91.20883999
795,Tech,18,Asia,136.0842564,83,9,13,1,49.58980244,-11.08200707,20.33029265,61.36899771,63.88929668
796,Finance,8,North America,15.70972399,9,6,12,9,33.84524485,7.369524467,28.84836552,61.28473372,58.14301637
797,Tech,13,Europe,55.3034111,320,6,9,4,138.867941,9.541455672,7.608730094,51.04660147,87.74240111
798,Finance,19,Asia,161.4896154,124,9,2,8,130.3270297,-17.80221814,8.832151494,80.20578125,60.14719501
799,Tech,3,North America,92.20314165,306,4,14,1,75.45280131,-8.255238227,14.2680693,83.53515371,40.19045789
800,Finance,8,North America,109.5421398,182,6,2,1,10.1402373,29.60454571,47.79350216,80.12629451,97.57435526
801,Tech,2,Asia,86.84679244,180,4,6,5,107.4697896,29.84604332,36.70542906,53.56614947,75.52739418
802,Health,8,Europe,9.258038557,394,1,12,9,93.88834797,-2.455094967,33.08466508,53.46150629,89.17107512
803,Tech,13,Europe,33.56708107,221,7,1,1,145.6126459,32.49383408,40.84788437,60.51932772,89.51809374
804,Tech,13,North America,89.38555693,60,6,0,3,84.2840328,26.30697634,6.378823446,64.51472578,43.98462522
805,Health,1,Europe,42.23250035,370,9,8,5,51.12266479,5.074449028,42.96664099,89.3271828,50.25161196
806,Education,6,Europe,10.47081622,191,7,8,4,78.33423234,24.90438066,29.74163569,57.96951329,58.66724085
807,Education,19,Europe,168.808108,236,7,6,0,146.9102304,37.68007787,16.76645037,52.20461082,59.2419571
808,Tech,16,North America,196.2479096,259,2,6,5,104.7580024,7.538183084,40.79276279,69.69937539,79.52716706
809,Health,8,Asia,158.7320034,417,9,2,0,101.1244446,-5.694369263,40.12822672,70.81960851,77.38797525
810,Tech,1,Europe,170.8300919,459,9,9,2,36.86155687,36.50899,42.28542909,72.54536691,69.67538668
811,Finance,16,North America,48.7744375,108,6,14,9,111.7967751,16.22465731,5.775895005,91.3451772,52.67582394
812,Finance,9,North America,192.1450816,81,3,1,4,112.7905026,-13.68409025,48.46806225,54.90027074,62.91900818
813,Tech,13,Asia,39.78667804,234,1,10,9,48.27605858,14.36096895,47.98130769,85.19710412,72.61563811
814,Education,11,Europe,190.3102472,406,4,6,4,73.07336103,10.03485337,17.87348228,66.89727855,68.07912197
815,Education,13,Europe,198.9664491,262,3,8,9,44.89589661,31.33533364,3.294700911,65.49900682,47.63755199
816,Tech,10,Asia,142.4886997,268,1,0,5,39.54705548,11.84171139,8.352783473,96.6271563,78.97062961
817,Tech,4,Asia,196.2381745,335,3,12,9,4.858514467,-4.686053939,49.64154127,62.42342622,44.38310661
818,Finance,6,North America,114.123186,485,4,13,7,43.49654995,20.53864383,28.15064716,82.12659177,62.69168098
819,Education,7,North America,52.27858574,186,8,3,4,83.54152253,12.55452715,17.83108994,63.75638787,82.60176086
820,Tech,5,Asia,87.68067919,385,9,5,0,1.238576945,-6.017322304,14.41013469,75.35719413,41.20141207
821,Finance,11,Europe,118.9154066,260,3,6,4,43.19964349,14.41767148,12.84958677,89.31464463,74.19896914
822,Education,13,North America,15.07977162,42,6,9,2,132.3301395,29.29213467,33.20763825,94.08612618,60.07125845
823,Health,19,North America,124.6574813,180,5,6,3,89.45363918,-18.28574494,20.96939158,91.93486201,40.52991061
824,Finance,10,Europe,196.2449784,31,6,9,7,91.57156079,17.85106232,48.27053497,79.10903681,51.42299626
825,Education,10,North America,38.42647613,280,4,1,6,61.10128145,0.975111747,34.19215153,62.44081577,96.4567716
826,Education,11,Europe,158.6227257,144,6,13,4,101.7943494,-2.439713254,39.60222955,83.06166916,71.26893433
827,Finance,7,Europe,181.6258094,303,7,3,1,29.29998217,3.555265022,14.63707743,85.49525229,99.83363228
828,Health,18,Europe,188.7684678,449,9,4,5,122.9932747,0.521359855,3.959320455,50.53459951,71.48900502
829,Finance,4,Asia,192.0470531,291,7,13,5,18.38667887,29.9343464,24.39114187,71.96052555,72.63618474
830,Education,2,Asia,104.5311979,95,6,11,9,98.74420184,-3.512131354,15.72907733,92.16310214,63.51058078
831,Tech,14,Asia,195.4729276,484,1,0,9,51.83124955,23.98918139,10.10415825,74.47937981,58.60242512
832,Tech,13,Europe,151.5833863,65,2,0,5,112.3794326,-14.35641079,47.63210654,65.56877211,55.09273319
833,Finance,12,Europe,32.75345153,462,1,9,8,82.91491814,37.08378235,22.19941072,93.58988855,60.60523697
834,Education,7,Asia,95.64157124,455,9,2,7,68.40060273,17.33899823,8.735429602,57.79403488,67.59106485
835,Tech,2,North America,143.8070695,369,9,14,7,26.24393791,22.40311462,9.932532634,60.32226162,51.51951701
836,Education,13,Europe,49.84439301,351,7,14,0,95.88639818,-2.117640074,14.03548712,84.36861835,53.49250551
837,Finance,14,North America,128.3027291,167,2,9,4,146.2407067,4.725794122,49.96581341,67.62179708,56.29268612
838,Tech,17,North America,133.4867956,355,6,2,6,124.0149103,-6.573296824,13.40057503,85.65084179,66.95559352
839,Education,9,Europe,32.95859889,147,4,11,5,9.941220696,35.95216515,16.44009023,57.88518106,79.16880201
840,Tech,17,Europe,113.2345198,404,1,7,4,57.05817738,9.286266826,32.9664064,62.61345448,91.36876902
841,Finance,8,North America,154.4395687,257,1,8,7,138.9118684,17.82688694,14.69806882,57.83236892,57.22791023
842,Education,2,North America,100.0296851,273,5,14,2,75.95351839,24.05632183,10.79021255,97.64551568,51.02370042
843,Tech,13,Asia,2.914571797,373,2,13,5,99.65466205,2.266365466,7.931859332,70.27019804,62.73084789
844,Finance,3,Asia,2.303174581,295,4,10,4,136.9773025,23.20609927,15.63413325,66.8609955,93.66298458
845,Tech,16,Europe,71.72735412,463,1,11,7,131.1954089,20.55954939,5.295784481,50.71010781,40.5916437
846,Tech,6,Asia,185.2757167,191,4,0,3,75.77123596,22.33956003,0.932329321,57.67087897,80.67211696
847,Health,19,Asia,46.12101753,409,6,13,7,66.2092991,9.353794012,40.23208487,71.05679281,68.62960278
848,Health,7,Asia,127.0555559,442,4,10,9,51.61420015,2.976242937,6.894747121,53.42513963,49.6627729
849,Finance,10,Asia,44.8041362,463,1,1,1,108.133897,-6.675068707,38.79884249,75.53696648,59.26129158
850,Health,9,North America,64.67316294,418,7,9,8,43.76103312,29.47758117,39.87712395,72.75077192,53.49700263
851,Finance,2,Europe,169.6843969,308,2,1,8,38.23325336,16.50100279,26.89597632,88.35840702,92.66993007
852,Health,15,Asia,145.9078577,295,9,14,9,54.0812343,6.661131766,15.48409792,82.99013507,68.91240304
853,Tech,5,North America,19.53215582,90,3,3,9,27.40504347,36.6397544,7.251636687,72.29736527,73.78565667
854,Finance,4,North America,86.02605319,170,8,1,5,104.5728526,-17.12967125,36.84025534,61.23303501,75.62125716
855,Finance,20,North America,6.319367847,419,8,6,3,92.81985675,31.01031671,30.0693493,86.3431783,78.37702748
856,Tech,4,Asia,96.43758425,466,3,12,3,72.94890158,39.85495558,32.77267282,85.39310517,69.73334142
857,Finance,18,Asia,132.6555853,412,4,14,5,59.15854111,33.21652665,0.433454492,57.66480803,41.07241185
858,Finance,4,Europe,24.14127341,118,2,8,4,136.4503189,28.62619514,46.37585079,95.73759157,60.08336121
859,Health,17,Asia,58.13254531,437,4,6,5,5.339443963,2.458359604,3.314509372,53.2202558,51.03239444
860,Finance,12,Asia,79.86840679,484,9,11,6,115.5970538,-6.121149064,18.34029426,52.75188544,80.80857057
861,Education,17,North America,183.9464394,360,2,5,6,135.3845262,24.09103123,20.13558248,59.36752088,43.40227908
862,Tech,10,Europe,198.6543756,420,3,14,8,67.50683234,-1.725478023,0.067776225,95.4730399,73.82820347
863,Health,1,Asia,9.45980415,187,4,9,7,83.05288323,-9.437619071,24.85446547,75.9999062,52.63790334
864,Health,18,Asia,152.3210807,211,5,0,5,141.7250895,27.19155323,37.64044973,89.39704603,96.93075031
865,Education,18,North America,74.65895125,260,1,10,5,32.62934978,-1.247380866,41.16343266,61.3921594,60.13245653
866,Tech,14,North America,78.79540815,239,7,9,4,78.50009232,34.86650377,43.96984967,74.51109873,59.51327148
867,Tech,15,Asia,150.9758622,446,7,8,0,71.73344794,30.43795869,24.38594342,67.91447318,95.40308008
868,Health,12,Europe,183.7260732,359,9,4,8,39.50050453,30.85841977,31.53180953,91.39143035,65.04087522
869,Finance,4,Europe,190.2102546,7,4,10,8,122.9703913,26.29418356,3.975985665,51.13022197,97.77174005
870,Health,3,North America,115.6359559,212,6,4,8,135.0404886,32.85288543,24.40191121,62.1921365,41.45022113
871,Tech,20,North America,71.74567128,201,2,5,7,117.5079544,28.34481353,7.740787744,57.62871122,58.38067451
872,Education,12,Asia,157.6160426,345,4,8,9,30.10848517,16.15068181,18.48215588,92.95945194,79.97157762
873,Health,7,North America,50.57477596,129,2,12,2,13.92554669,-2.250636885,16.46526564,73.37719248,93.45141787
874,Tech,11,Asia,113.0327688,142,5,7,0,91.21122831,33.29255159,21.17702886,70.21100219,55.38433558
875,Health,1,Europe,72.03640307,343,7,7,7,9.507119316,30.43621737,28.5818309,72.47413811,95.82865552
876,Finance,6,Europe,131.4978992,29,1,13,6,101.2510574,8.372759333,45.14383235,98.59622754,75.64728799
877,Health,15,Asia,48.45958312,72,7,7,4,80.03320883,-17.65527884,19.72423157,92.51336972,88.06049459
878,Health,15,North America,38.72279267,65,6,0,9,99.75507418,18.31262364,49.05655979,85.31843859,63.83243826
879,Tech,19,Europe,183.6886978,33,6,0,6,88.93544527,-16.96418878,37.9514024,64.52394796,52.73082295
880,Tech,11,North America,20.80983475,387,8,7,9,63.98268286,35.57679771,25.57405234,58.25864998,94.67412493
881,Tech,2,Europe,101.4386026,23,8,4,3,30.93069984,37.6978754,32.20132186,96.07168145,95.9881521
882,Health,14,Asia,44.5601302,175,6,8,8,46.54961824,-8.630591246,5.111208557,71.15377614,69.85450865
883,Finance,2,Asia,8.266527683,454,3,1,9,79.15058556,20.58336268,42.22607657,63.93778997,40.38970096
884,Education,4,Asia,7.685754249,78,5,8,1,98.12834595,-14.46385973,29.11787275,73.54604132,46.58697722
885,Education,17,Europe,35.45674354,65,2,11,8,117.1429695,23.77101571,49.30337401,95.89237114,74.38167761
886,Tech,3,North America,173.4206857,431,5,13,8,115.308437,0.837259969,31.82143719,69.35336567,41.42660214
887,Tech,13,North America,56.85450942,157,9,7,4,145.9306227,20.8630067,41.70557916,78.13204986,63.81471544
888,Health,9,North America,190.1166045,280,1,8,0,43.59037585,2.372590552,39.98813714,90.14831506,58.20219673
889,Education,7,Europe,116.5336475,52,5,3,6,11.59549552,-11.26594941,17.27305757,71.35662655,82.86089652
890,Tech,15,Europe,87.60453086,215,6,0,9,52.5028834,4.36659883,12.98053126,61.6770901,43.33472038
891,Finance,11,Europe,116.2277225,347,7,0,9,111.7508768,-13.2395884,21.52467917,99.72628742,69.32387614
892,Finance,20,Europe,103.5813279,412,9,4,3,66.278636,14.6129965,23.36206722,97.82854287,74.74685619
893,Tech,2,Europe,151.8758626,143,6,1,8,122.8504762,-17.54290807,12.0042351,92.17395846,77.03746456
894,Tech,15,North America,56.85796516,114,5,13,5,82.84962841,11.63918078,44.72989367,84.41869397,64.30946032
895,Education,14,Europe,70.93355312,486,7,7,2,139.5389667,33.18211883,27.12739312,64.7432814,58.26206701
896,Education,20,Europe,178.8718134,187,1,9,5,142.2316529,30.27239621,48.92221961,95.67064691,80.94958202
897,Health,11,North America,189.3180744,32,5,10,9,11.3263714,32.96690198,40.5008889,63.77783351,90.85414289
898,Education,3,Europe,178.5653664,201,2,4,5,69.00560252,35.32292813,27.78524302,90.04047473,81.61705827
899,Finance,17,North America,84.17987479,195,4,4,4,91.84367013,-13.72832673,47.35201391,95.9129084,95.92614193
900,Finance,12,North America,156.1829178,319,7,1,1,39.12500858,-12.27516783,25.24374075,80.15019202,83.03581152
901,Tech,15,Asia,95.52897879,393,5,6,9,61.65444013,13.42040838,44.35532563,90.15281089,85.87712404
902,Education,16,Asia,99.7592005,55,6,12,9,101.9745496,33.63836011,17.90723906,89.58475496,50.0741918
903,Health,5,Asia,41.33368176,153,2,7,1,34.78339981,38.46096739,18.93211917,59.65788756,65.17237867
904,Finance,20,Asia,118.4304955,272,3,9,6,90.69522159,-17.22428496,20.90653415,83.39622368,69.10331986
905,Finance,6,Europe,37.6341116,54,7,12,1,104.9197264,1.346445052,27.3312823,54.67339685,55.37758974
906,Health,19,Asia,66.64715746,392,2,0,5,14.48395035,-7.22634472,27.67451351,75.39250716,71.71239162
907,Health,5,North America,171.0785252,250,6,1,4,75.13186809,25.35795094,24.81994608,58.11177741,57.44751665
908,Finance,3,Europe,41.81162394,117,5,9,3,40.19892446,18.41163211,15.30004868,70.81747494,81.25012557
909,Finance,1,Asia,14.69607789,174,1,3,6,108.933567,-12.80671811,46.36032324,91.64910373,68.2173086
910,Health,6,North America,14.26701473,472,4,4,7,29.24377077,9.011324042,29.42930487,99.35839198,67.52841726
911,Finance,15,Europe,188.1865118,170,2,12,3,133.9434494,21.12643134,20.38696081,65.89799158,99.01855186
912,Tech,2,Europe,101.6306274,413,4,1,0,65.21025914,26.74032364,32.55884804,76.59778494,63.54669091
913,Tech,3,Asia,82.17770833,18,1,0,0,30.50245152,-18.79683741,38.39833789,75.56490122,61.73772596
914,Health,17,Europe,162.2702769,207,2,8,0,66.26524766,33.42817444,48.03640441,97.72007549,59.11626228
915,Education,12,North America,167.2472726,292,8,13,0,61.90282066,14.15688298,24.97745811,73.92918662,93.68495326
916,Health,18,Europe,66.77211111,399,6,0,4,64.90892496,28.7145469,5.604925518,84.95531027,69.80342957
917,Health,15,North America,138.8768025,193,2,12,3,88.24863273,28.4762818,22.03829007,96.08946166,76.00086865
918,Education,12,Europe,154.3390018,406,6,14,8,78.65488501,-8.608840384,23.94852807,68.66892798,50.84910874
919,Education,16,Asia,131.102812,159,9,3,2,23.31679262,-13.38967278,44.84970391,95.10611191,72.4565416
920,Education,8,North America,30.74321742,59,7,1,6,10.77128182,23.27723614,19.74003842,95.87281109,56.47889157
921,Tech,14,Europe,175.2386752,186,9,10,7,109.6829019,-10.61438487,47.66621324,96.5331252,83.83821528
922,Finance,17,Europe,108.0493633,214,5,3,5,84.39789795,30.99624948,24.25659539,63.52230927,89.95170093
923,Tech,8,Europe,56.85324906,380,7,7,9,54.49111444,23.57136903,48.68902505,70.01777971,82.88864153
924,Finance,15,North America,85.33302299,475,7,7,0,121.4453156,30.50952186,0.409916057,93.51979541,83.81464998
925,Tech,14,North America,7.995432535,79,3,14,7,58.82071266,-2.059239223,44.94076874,67.95809121,70.74848225
926,Finance,18,North America,26.00942684,281,7,10,9,119.5987984,-1.004116375,46.5560226,80.01265165,82.72708338
927,Tech,20,Asia,153.2265767,432,1,11,2,46.557663,20.27329338,48.05104679,55.90272536,65.36121613
928,Education,7,Asia,0.502321134,137,9,8,7,11.85394933,-18.1132427,0.653826709,52.81374941,79.08934921
929,Health,3,North America,83.60488278,347,6,12,3,139.9633144,23.58980478,8.585041828,70.59969947,55.54235261
930,Tech,12,Europe,104.7407811,429,5,14,7,59.78811826,30.14698425,32.68822515,78.94582663,44.18542074
931,Finance,3,Asia,11.39956679,63,7,10,0,119.1111934,4.909815196,1.273634587,69.63495567,64.80839585
932,Education,20,North America,194.6290935,349,5,14,2,42.59247585,25.89272981,3.180449809,78.88678851,67.70668935
933,Tech,14,Europe,45.61200358,493,5,11,5,97.30840171,-9.523344981,11.05394368,75.75421881,55.38442949
934,Tech,15,Asia,61.18764457,186,7,4,8,131.1233201,-0.664376371,25.62198844,84.28536146,83.6625711
935,Education,14,Europe,61.13653119,462,7,6,1,7.204959329,38.45829779,27.29512796,82.47662155,44.41302874
936,Tech,7,Europe,46.46812409,410,3,2,0,124.7647289,39.17969041,1.71305614,71.21228516,53.36489946
937,Health,17,Europe,0.794027506,343,3,9,9,86.12861774,10.75630318,8.518362539,71.24976202,84.91388311
938,Tech,12,Europe,146.0042864,325,3,3,2,91.51329133,36.05618749,24.98528367,57.038917,66.22745642
939,Health,20,Asia,193.3856772,68,6,9,3,78.95054212,11.36384068,29.69703105,75.6619286,82.31701744
940,Health,4,Asia,45.24654992,331,6,8,4,131.2967904,-2.50471231,7.420084824,79.35895641,74.04915267
941,Education,9,Asia,132.7779148,264,3,9,2,7.471570228,-3.986042714,19.9420706,73.82446987,97.042765
942,Tech,6,North America,148.5083172,197,3,9,9,39.89323034,35.77034232,45.22007183,66.28536675,75.86774996
943,Education,16,Asia,169.7608631,147,8,13,1,131.4886183,-9.653216662,49.94496435,86.08242721,40.89213846
944,Tech,2,Europe,84.8145248,108,8,11,1,113.0995097,14.77794749,49.36072274,53.73308223,61.17264103
945,Tech,8,Asia,60.93471568,464,7,0,6,3.629128867,13.33150408,44.08372551,95.72201849,48.58364093
946,Finance,11,Europe,65.39637924,410,4,1,8,78.0339362,24.37730108,19.7330044,51.03217198,95.47802066
947,Tech,13,North America,142.667956,218,4,4,9,79.90632943,9.954574451,34.3287146,98.11750667,46.24074726
948,Education,17,Europe,163.4475036,246,3,2,1,60.73143813,-3.662860358,20.82961139,73.11778005,63.26239979
949,Health,8,Europe,36.73198657,435,5,1,6,45.31160648,-9.836210022,32.42635134,70.6334972,53.56595162
950,Tech,18,Europe,74.50273113,213,3,0,6,102.5770027,17.24912821,15.47162355,62.82220087,90.80331942
951,Finance,18,North America,180.4370693,97,8,9,6,31.96077924,23.13944541,30.31011268,50.50355674,58.51398986
952,Education,14,Asia,161.4353572,434,7,2,2,120.0433357,14.17127672,26.18792483,63.73951322,99.51360899
953,Tech,15,Asia,196.9792514,146,3,0,6,120.652537,24.30107663,1.224013291,55.46999627,42.31699634
954,Education,6,North America,150.9725278,438,9,11,0,62.8739542,-11.50872785,39.53514519,82.99104213,47.69660635
955,Finance,11,Europe,78.94244261,408,5,0,9,43.24865363,32.9482117,0.594891612,65.95374862,53.47832659
956,Finance,13,Asia,118.3322479,438,9,11,0,43.29784906,14.9437305,14.65779711,88.35896642,88.66636241
957,Education,1,North America,132.3723437,116,7,0,4,72.86140728,-12.38936439,0.296203273,60.34580937,92.71103254
958,Tech,6,Asia,16.15193536,421,7,7,1,108.2173045,7.715512252,18.81007066,95.01174287,44.28708284
959,Health,9,North America,109.1271433,379,6,14,8,54.47143496,30.68750427,3.158026408,76.14907576,41.94760851
960,Finance,8,Europe,142.0095053,63,2,2,6,91.89645847,33.85373161,45.67554834,55.72530982,84.67341143
961,Tech,11,Asia,33.88060015,47,9,10,3,57.99018463,-4.1210297,20.78396476,70.04226178,48.00112041
962,Tech,19,North America,156.2360276,211,6,0,3,46.37395518,22.67594948,22.97478874,60.3380262,47.97991522
963,Health,9,Asia,116.9626697,272,8,6,1,4.704067871,-14.00088515,17.4925118,59.98427131,41.34199207
964,Finance,17,Asia,190.4682462,300,1,9,4,1.583201755,-17.98724772,31.37530771,75.31848688,42.98847266
965,Finance,12,Asia,8.963248492,122,5,2,3,34.853944,13.62393723,39.22040583,83.59460078,55.82052752
966,Tech,14,Asia,53.43256444,24,1,7,0,61.55453673,21.68965476,32.40733715,95.58091028,43.90032936
967,Tech,15,North America,120.5099989,226,8,3,7,127.8379139,27.74720387,37.41035592,75.10810054,62.1327455
968,Health,16,Europe,59.66370249,170,8,3,2,119.9741522,0.412974307,45.29868318,98.29193875,89.96650187
969,Health,20,North America,143.0276207,135,1,4,5,40.80762413,-19.60847537,43.17732658,97.0817426,59.57921544
970,Finance,1,North America,151.9215539,160,9,5,3,37.436526,8.771154227,33.70292264,93.2531265,83.67004975
971,Education,10,North America,20.95193483,188,2,6,8,34.87098859,-19.04878728,10.73189815,74.99886325,45.63459789
972,Finance,8,Europe,103.0139656,94,9,13,6,51.54636374,-14.48092936,31.88514255,57.04519718,79.56251125
973,Tech,18,Asia,102.0236658,98,1,13,8,75.23160921,-0.398658648,25.30415479,60.89522349,59.004831
974,Finance,1,Asia,74.17151366,17,9,3,9,66.36149803,6.230322974,35.86096155,82.38350014,84.98517272
975,Education,2,Asia,186.6185101,465,4,7,2,33.52270662,-3.231833526,41.64658242,71.08774901,48.17512084
976,Health,1,Europe,165.5875108,326,9,12,0,20.43726008,14.91191599,37.13607486,57.34008159,93.87300267
977,Education,1,Asia,139.5932717,297,7,5,4,2.87409406,-16.67901265,42.3280585,73.94969668,54.55463217
978,Education,9,Europe,143.0081638,437,6,13,2,23.94052256,-11.32521739,3.193318667,50.87152728,61.1882676
979,Education,13,Asia,92.61237069,234,5,0,5,106.0980992,21.71550405,1.581001912,86.69476854,97.01084265
980,Health,1,Asia,184.238407,326,9,0,7,37.30214683,-11.47154878,12.92502838,53.67906472,74.70894158
981,Education,13,North America,139.0717877,296,2,8,3,70.82166971,18.38651209,45.03330421,81.455681,61.94629114
982,Education,20,Europe,145.9317218,442,2,9,4,89.10387119,-16.71892275,41.18296255,89.65051538,96.97612882
983,Education,7,North America,172.4073353,30,9,5,4,133.1392945,4.442936747,34.13636489,56.63219372,59.74464501
984,Tech,2,North America,55.17728207,79,3,9,3,133.4394097,-9.355431793,35.03793337,75.93193453,45.69224276
985,Education,6,North America,161.5106453,460,8,7,3,112.1143263,-13.42182305,36.33352346,88.95337572,99.81093327
986,Health,7,Europe,39.45050029,368,9,12,3,6.238391815,14.02196701,47.13013502,63.03167274,56.07069523
987,Education,14,Europe,69.39571947,428,8,6,3,86.68549244,35.70014632,41.60955762,58.14582965,91.07547092
988,Education,18,Asia,67.45428563,303,4,11,3,118.2009372,-16.71277712,31.16951935,66.84095555,49.93244769
989,Health,15,North America,195.7158309,154,1,5,4,3.57591867,5.293254893,33.28577176,77.73495883,83.88123831
990,Education,2,Asia,171.3791761,152,4,3,1,82.90300743,22.45212626,10.6870131,78.76397974,71.46696367
991,Health,10,North America,140.3833874,12,9,6,1,128.8068577,7.761269901,32.86594126,56.54381667,98.8543935
992,Education,12,Europe,145.5478239,33,2,8,8,71.6412093,28.38975677,21.23395062,72.87844238,73.16982137
993,Health,17,Europe,112.6335225,300,3,13,1,1.611824232,-9.221281048,7.64809353,63.41410978,41.50090911
994,Education,8,Europe,189.4445881,478,8,10,5,2.640990392,37.5756523,40.32014096,92.1012109,76.23267938
995,Education,11,North America,99.5036212,418,6,9,1,63.07876957,3.109757666,25.51235499,65.6787566,48.71898738
996,Tech,3,Europe,76.41328312,213,8,9,4,24.09629145,0.494177977,48.87125208,91.93522623,87.91245492
997,Tech,6,North America,33.02554972,132,7,13,3,100.0031479,32.47634767,14.08396772,71.42823063,91.39409179
998,Education,9,Asia,157.3480276,344,5,6,6,106.6110905,13.83202191,24.03350562,86.32928829,68.92561113
999,Education,6,North America,147.0215644,120,9,0,6,27.50408952,10.98666051,22.39977273,75.50301143,86.99328742
1000,Finance,9,Asia,77.17883019,443,4,9,5,133.39146,23.61867517,6.038976122,81.09813121,48.70664413
